entity_type;bundle;deleted;entity_id;revision_id;language;delta;field_illustration2_fid;field_illustration2_alt;field_illustration2_title;field_illustration2_width;field_illustration2_height
node;imprimeur_lithographe;0;23018;23018;und;4;3489;"";Passé. Présent.Avenir (1830-1848);489;349
node;imprimeur_lithographe;0;23019;23019;und;0;3053;"";Nouveau guide du paysagiste amateur;1532;1054
node;imprimeur_lithographe;0;23019;23019;und;1;3054;"";Longpont;450;335
node;imprimeur_lithographe;0;23019;23019;und;2;3474;"";Nîmes ;462;356
node;imprimeur_lithographe;0;23019;23019;und;3;3475;"";Napoléon en Egypte;1024;1444
node;imprimeur_lithographe;0;23019;23019;und;4;3476;"";L'Audience;301;371
node;imprimeur_lithographe;0;23019;23019;und;5;3478;"";Prospectus pour L'Automédon;2463;2187
node;imprimeur_lithographe;0;23019;23019;und;6;3479;"";Mme Grisi dans Anna Bolena;222;372
node;imprimeur_lithographe;0;23019;23019;und;7;3485;"";Melle Déjazet dans La gardeuse de dindons;235;358
node;imprimeur_lithographe;0;23019;23019;und;8;3492;"";Mélingue dans le rôle de D'Artagnan;232;379
node;imprimeur_lithographe;0;23019;23019;und;9;3493;"";Carlotta Grisi dans Le diable à quatre;237;383
node;imprimeur_lithographe;0;23019;23019;und;10;3480;"";Panthéon théâtral. La Péri.;323;419
node;imprimeur_lithographe;0;23019;23019;und;11;3482;"";Mr Sands et ses deux fils;509;366
node;imprimeur_lithographe;0;23019;23019;und;12;3490;"";Gibby la cornemuse;687;463
node;imprimeur_lithographe;0;23019;23019;und;13;3483;"";G. Verdi;270;374
node;imprimeur_lithographe;0;23019;23019;und;14;3481;"";Histoire nationale des départements. La Saône-et-Loire.;520;390
node;imprimeur_lithographe;0;23019;23019;und;15;3491;"";Billet d'admission au bal ...;489;367
node;imprimeur_lithographe;0;23019;23019;und;16;4013;"";L'Algérie de la jeunesse;894;1566
node;imprimeur_lithographe;0;23019;23019;und;17;4014;"";Un enfant de Golconde;910;1566
node;imprimeur_lithographe;0;23020;23020;und;0;3437;"";Décret de Napoléon III;263;406
node;imprimeur_lithographe;0;23021;23021;und;0;3438;"";Palais de cristal;277;377
node;imprimeur_lithographe;0;23022;23022;und;0;3439;"";Carte du district aurifère de Jackson;534;328
node;imprimeur_lithographe;0;23022;23022;und;1;3466;"";Carte publicitaire  [Coll. particulière];513;325
node;imprimeur_lithographe;0;23035;23035;und;0;338;""; Le Bivouac de Napoléon dans la nuit du 5 au 6 juillet 1809. avant la bataille de Wagram : [estampe];1169;1054
node;imprimeur_lithographe;0;23035;23035;und;1;339;""; L'Espoir de la Postérité. L. L. M. M. l'Empereur, l'Imperatrice et le Roi de Rome : [estampe];1172;1053
node;imprimeur_lithographe;0;23035;23035;und;2;340;""; Bataille d'Occana : [estampe];1288;1054
node;imprimeur_lithographe;0;23036;23036;und;0;2992;"";Le comte de Paris;421;641
node;imprimeur_lithographe;0;23037;23037;und;0;2896;"";Papier à en-tête, 1865. [A. N. 1748];3155;1978
node;imprimeur_lithographe;0;23046;23046;und;0;3944;"";Essai du procédé de Seybert  [A. N.];1366;1546
node;imprimeur_lithographe;0;23046;23046;und;1;3945;"";Essai du procédé de Seybert  [A. N.];864;1344
node;imprimeur_lithographe;0;23046;23046;und;2;3946;"";Essai du procédé de Seybert  [A. N.];1925;2928
node;imprimeur_lithographe;0;23050;23050;und;0;4101;"";Henri Oberhoffer;281;432
node;imprimeur_lithographe;0;23053;23053;und;0;4100;"";Eugénie de Montijo;407;593
node;imprimeur_lithographe;0;23055;23055;und;0;3386;"";Crème de Bouzy Boizel-Martin  [Coll. particulière];951;629
node;imprimeur_lithographe;0;23055;23055;und;1;3955;"";Étiquette de vin de Champagne   [Coll. particulière];1371;856
node;imprimeur_lithographe;0;23055;23055;und;2;4070;"";Carte de représentant  [Coll. particulière];1346;781
node;imprimeur_lithographe;0;23055;23055;und;3;4207;"";Étiquette de vin de Champagne   [Coll. particulière];2883;1769
node;imprimeur_lithographe;0;23055;23055;und;4;4209;"";Étiquette de vin de Champagne   [Coll. particulière];2656;1585
node;imprimeur_lithographe;0;23060;23060;und;0;4099;"";Ferdinando Paër;450;649
node;imprimeur_lithographe;0;23065;23065;und;0;2317;"";Guide Sajou, 1854.;447;702
node;imprimeur_lithographe;0;23065;23065;und;1;2319;"";Album de tricographie;1024;1370
node;imprimeur_lithographe;0;23065;23065;und;2;2320;"";Liste des albums Sajou, 1861.;490;679
node;imprimeur_lithographe;0;23065;23065;und;3;2356;"";Guide Sajou, 1851;460;738
node;imprimeur_lithographe;0;23068;23068;und;0;3436;"";Carte publicitaire [Coll. particulière];611;372
node;imprimeur_lithographe;0;23068;23068;und;1;3447;"";Carte professionnelle  [Coll. particulière];578;298
node;imprimeur_lithographe;0;23068;23068;und;2;3457;"";Carte professionnelle [Coll. particulière];540;325
node;imprimeur_lithographe;0;23068;23068;und;3;3467;"";Carte publicitaire [Coll. particulière];556;341
node;imprimeur_lithographe;0;23068;23068;und;4;4088;"";Album de tricot;435;524
node;imprimeur_lithographe;0;23068;23068;und;5;4091;"";Jeu de cartes républicain;1005;1566
node;imprimeur_lithographe;0;23068;23068;und;6;4092;"";E. Silas;662;852
node;imprimeur_lithographe;0;23068;23068;und;7;4093;"";Marie-Jeanne Catelan;403;566
node;imprimeur_lithographe;0;23087;23087;und;0;479;"";François I.er fait prisonnier à la Bataille de Pavie : [estampe];1536;1053
node;imprimeur_lithographe;0;23087;23087;und;1;480;"";Le général Foy, tenant la Charte de la main g., est debout sur un piédestal où on lit : «La France Au Général Foy» et, au bas, à g. : : [estampe];1024;1380
node;imprimeur_lithographe;0;23087;23087;und;2;481;"";Portrait de Bolivar, en buste, de 3/4 dirigé à droite : [estampe];1024;1408
node;imprimeur_lithographe;0;23087;23087;und;3;482;"";Orléans. Fac-similé autographié du plus ancien plan connu d'Orléans, lors de sa première enceinte... Vergnaud Romagnesi D.;1395;1054
node;imprimeur_lithographe;0;23087;23087;und;4;3209;"";Exemple de prospectus autographié chez Senefelder. 1824.;2186;3157
node;imprimeur_lithographe;0;23087;23087;und;5;3210;"";Prospectus pour l'autographie. Vergnaud commissionnaire.;2416;2961
node;imprimeur_lithographe;0;23087;23087;und;6;3849;"";Nouvelle échelle de musique;1024;1375
node;imprimeur_lithographe;0;23088;23088;und;0;4102;"";Le prince de Carignan;606;492
node;imprimeur_lithographe;0;23088;23088;und;1;4103;"";Monument élevé à Cathelineau;1002;542
node;imprimeur_lithographe;0;23088;23088;und;2;4258;"";Georges Cadoudal;424;652
node;imprimeur_lithographe;0;23088;23088;und;3;4259;"";"""C'est décidé"" ";509;635
node;imprimeur_lithographe;0;23088;23088;und;4;4260;"";Ménagerie libérale;785;675
node;imprimeur_lithographe;0;23095;23095;und;0;4146;"";Nouveau plan complet de Paris;1263;1054
node;imprimeur_lithographe;0;23095;23095;und;1;4147;"";L'Architecture et l'Industrie;1024;1428
node;imprimeur_lithographe;0;23095;23095;und;2;4149;"";L'Architecture et l'Industrie;1482;1054
node;imprimeur_lithographe;0;23095;23095;und;3;4150;"";L'Architecture et l'Industrie;1024;1173
node;imprimeur_lithographe;0;23095;23095;und;4;4151;"";Environs et banlieue de Paris;1024;1158
node;imprimeur_lithographe;0;23095;23095;und;5;4152;"";Petite carte d'Orient;1536;965
node;imprimeur_lithographe;0;23098;23098;und;0;4319;"";Devises pour cartes, 1862.;1024;1343
node;imprimeur_lithographe;0;23098;23098;und;1;4320;"";Etiquette. [Coll. privée];1411;978
node;imprimeur_lithographe;0;23101;23101;und;0;3925;"";Biographie allégorique;479;698
node;imprimeur_lithographe;0;23101;23101;und;1;3926;"";Le camionneur;481;704
node;imprimeur_lithographe;0;23101;23101;und;2;3927;"";Nègre à cheval;704;555
node;imprimeur_lithographe;0;23101;23101;und;3;3928;"";Portions de terrain;407;769
node;imprimeur_lithographe;0;23107;23107;und;0;4154;"";Bach ;356;533
node;imprimeur_lithographe;0;23107;23107;und;1;4155;"";Collard;350;528
node;imprimeur_lithographe;0;23107;23107;und;2;4156;"";Clarisse Manson;342;539
node;imprimeur_lithographe;0;23107;23107;und;3;4157;"";La veuve Bancal;369;572
node;imprimeur_lithographe;0;23107;23107;und;4;4158;"";Giacommo Meyerbeer;1024;1269
node;imprimeur_lithographe;0;23107;23107;und;5;4159;"";Claude François Chauveau-Lagarde;1024;1529
node;imprimeur_lithographe;0;23107;23107;und;6;4238;"";Roger et Angélique [Bibliothèque nationale d'Espagne];2375;3173
node;imprimeur_lithographe;0;23111;23111;und;0;3425;"";Les aventures illustrées (sinon illustres) de Louis Verhuel...;807;592
node;imprimeur_lithographe;0;23111;23111;und;1;3426;"";Les aventures illustrées (sinon illustres) de Louis Verhuel...;829;601
node;imprimeur_lithographe;0;23117;23117;und;0;1582;"";Vue panoramique de l'Exposition universelle de 1878;1470;1054
node;imprimeur_lithographe;0;23127;23127;und;0;696;"";Gymnase lyrique, recueil de chansons et autres poésies inédites ;397;665
node;imprimeur_lithographe;0;23127;23127;und;1;1258;"";Demande d'échange des brevets Thierry/Engelmann. A. N. F/18/2050;2973;2297
node;imprimeur_lithographe;0;23127;23127;und;2;3081;"";Etiquette de Chablis. Avant 1848. [Coll. particulière];1898;1207
node;imprimeur_lithographe;0;23127;23127;und;3;4277;"";Étiquette de champagne [Coll. particulière];2721;1682
node;imprimeur_lithographe;0;23127;23127;und;4;4310;"";Billet d'entrée, 1843.;466;645
node;imprimeur_lithographe;0;23127;23127;und;5;4311;"";Ascension au pic de Bergons;712;651
node;imprimeur_lithographe;0;23127;23127;und;6;4312;""; Conseils de Madame Coralie Frenouillard à Mlle Fifine;373;615
node;imprimeur_lithographe;0;23144;23144;und;0;4108;"";Les principaux personnages de...;929;646
node;imprimeur_lithographe;0;23144;23144;und;1;4109;"";Nouveau joujou dédié par Ratapoil...;466;580
node;imprimeur_lithographe;0;23144;23144;und;2;4110;"";Les dames de la Halle...;812;602
node;imprimeur_lithographe;0;23144;23144;und;3;4111;"";Ratapoil et Casmajou...;784;642
node;imprimeur_lithographe;0;23144;23144;und;4;4112;"";Marquise, polka-mazurka;463;665
node;imprimeur_lithographe;0;23144;23144;und;5;4113;"";Amina, caprice-mazurka;484;645
node;imprimeur_lithographe;0;23144;23144;und;6;4114;"";Styrienne, mazurke;406;603
node;imprimeur_lithographe;0;23144;23144;und;7;4116;"";Attends un peu, chansonnette;422;638
node;imprimeur_lithographe;0;23144;23144;und;8;4117;"";Les vins de France, valse;1314;1054
node;imprimeur_lithographe;0;23144;23144;und;9;4118;"";Les cloches de Corneville;1024;1330
node;imprimeur_lithographe;0;23145;23145;und;0;4115;"";Amérique, grande valse havanaise;1024;1339
node;imprimeur_lithographe;0;23148;23148;und;0;4106;"";Carte d'entrée au Congrès...;490;361
node;imprimeur_lithographe;0;23148;23148;und;1;4107;"";L'avenir dans le passé;705;603
node;imprimeur_lithographe;0;23152;23152;und;0;3613;"";Vice-Amiral Bruat;410;581
node;imprimeur_lithographe;0;23152;23152;und;1;3614;"";Dévouement héroïque d'une jeune fille;667;555
node;imprimeur_lithographe;0;23152;23152;und;2;3622;"";Ports de mer d'Amérique : San Francisco;915;654
node;imprimeur_lithographe;0;23152;23152;und;3;3639;"";Rome;815;575
node;imprimeur_lithographe;0;23153;23153;und;0;3615;"";Nuevo mapa de Asia;875;665
node;imprimeur_lithographe;0;23153;23153;und;1;3617;"";Nuevo mapa de America central;1303;1054
node;imprimeur_lithographe;0;23153;23153;und;2;3618;"";Fleurs d'après nature, couverture;892;623
node;imprimeur_lithographe;0;23153;23153;und;3;3619;"";Fleurs d'après nature;963;706
node;imprimeur_lithographe;0;23153;23153;und;4;3620;"";La nuit;691;517
node;imprimeur_lithographe;0;23153;23153;und;5;3621;"";Estocada;779;568
node;imprimeur_lithographe;0;23153;23153;und;6;3623;"";Histoire naturelle des lépidoptères;737;414
node;imprimeur_lithographe;0;23153;23153;und;7;3625;"";Combat de Palestro;749;509
node;imprimeur_lithographe;0;23153;23153;und;8;3626;"";La cavalerie sarde à San Martino;769;573
node;imprimeur_lithographe;0;23153;23153;und;9;3627;"";Mort de Maria de Padilla;733;570
node;imprimeur_lithographe;0;23153;23153;und;10;3628;"";Bataille d'Inkermann;922;669
node;imprimeur_lithographe;0;23153;23153;und;11;3630;"";Prise de Sebastopol;750;606
node;imprimeur_lithographe;0;23153;23153;und;12;3631;"";La Grande Dame du faubourg Saint-Germain;422;592
node;imprimeur_lithographe;0;23153;23153;und;13;3632;"";La grisette du Quartier latin;432;590
node;imprimeur_lithographe;0;23153;23153;und;14;3633;"";Un mari pour rire;671;596
node;imprimeur_lithographe;0;23153;23153;und;15;3634;"";Un mari sérieux;666;579
node;imprimeur_lithographe;0;23153;23153;und;16;3635;"";Le Prince impérial;383;544
node;imprimeur_lithographe;0;23153;23153;und;17;3636;"";Palais et parc de Saint-Cloud;767;565
node;imprimeur_lithographe;0;23153;23153;und;18;3637;"";Place du Palais-Royal;757;574
node;imprimeur_lithographe;0;23153;23153;und;19;3638;"";Fernand Cortez vainqueur à Tabasco;1308;1054
node;imprimeur_lithographe;0;23153;23153;und;20;4120;"";Papier à en-tête, août 1857.;948;1044
node;imprimeur_lithographe;0;23163;23163;und;0;3854;"";Pipes néogènes Gambier;858;733
node;imprimeur_lithographe;0;23163;23163;und;1;3855;"";Pipes Jean Nicot;1024;1282
node;imprimeur_lithographe;0;23163;23163;und;2;3856;"";Parfumerie de l'Epoque;1361;1054
node;imprimeur_lithographe;0;23163;23163;und;3;3857;"";Grande brasserie rhénane;472;674
node;imprimeur_lithographe;0;23163;23163;und;4;3858;"";Administration du Bon Génie;519;697
node;imprimeur_lithographe;0;23163;23163;und;5;3859;"";A l'Enfant prodigue;1024;1086
node;imprimeur_lithographe;0;23163;23163;und;6;3860;"";Photosculpture;1393;1054
node;imprimeur_lithographe;0;23163;23163;und;7;3861;"";Tir au pistolet de Géérinckx;1024;1398
node;imprimeur_lithographe;0;23163;23163;und;8;3862;"";Chaussures modernes Sutter;878;1566
node;imprimeur_lithographe;0;23163;23163;und;9;3863;"";Au Châtelet;1536;1049
node;imprimeur_lithographe;0;23163;23163;und;10;3864;"";Les Berlingots du Diable;513;733
node;imprimeur_lithographe;0;23163;23163;und;11;3865;"";parfumerie Au Dika du Gabon;1024;1386
node;imprimeur_lithographe;0;23180;23180;und;0;3443;"";Carte publicitaire [Coll. particulière];551;352
node;imprimeur_lithographe;0;23180;23180;und;1;3444;"";Carte publicitaire  [Coll. particulière];541;380
node;imprimeur_lithographe;0;23180;23180;und;2;3776;"";Salon de 1840. Atelier de sculpture.;614;585
node;imprimeur_lithographe;0;23180;23180;und;3;3777;"";Guet-Apens;720;649
node;imprimeur_lithographe;0;23180;23180;und;4;3778;"";Le revers d'un théâtre;452;578
node;imprimeur_lithographe;0;23180;23180;und;5;3779;"";Le val de beauté. Affiche.;424;639
node;imprimeur_lithographe;0;23180;23180;und;6;3780;"";Dégommé...;518;646
node;imprimeur_lithographe;0;23180;23180;und;7;3781;"";"";752;643
node;imprimeur_lithographe;0;23181;23181;und;0;3773;"";Itinéraire de LL. MM. ...;928;578
node;imprimeur_lithographe;0;23181;23181;und;1;3774;"";Nouveau plan de Paris;1296;1054
node;imprimeur_lithographe;0;23181;23181;und;2;3775;"";Les plaintes d'un muselé;442;603
node;imprimeur_lithographe;0;23183;23183;und;0;3281;"";Liszt;447;634
node;imprimeur_lithographe;0;23183;23183;und;1;3282;"";Ils sont les enfants de la France;416;599
node;imprimeur_lithographe;0;23183;23183;und;2;3283;"";La communion des Grecs à Missolonghi;869;694
node;imprimeur_lithographe;0;23183;23183;und;3;3284;"";Le général Foy;432;655
node;imprimeur_lithographe;0;23183;23183;und;4;3285;"";Le Monstre;410;525
node;imprimeur_lithographe;0;23183;23183;und;5;3286;"";Distraction;354;547
node;imprimeur_lithographe;0;23183;23183;und;6;3287;"";La leçon de musique dans Le Barbier...;703;651
node;imprimeur_lithographe;0;23183;23183;und;7;3288;"";Nouvelles genevoises;523;681
node;imprimeur_lithographe;0;23183;23183;und;8;3289;"";Prisons de Paris;457;613
node;imprimeur_lithographe;0;23183;23183;und;9;3290;"";Jérôme Paturot;547;674
node;imprimeur_lithographe;0;23183;23183;und;10;3305;"";Chemin de la Croix;1338;1054
node;imprimeur_lithographe;0;23183;23183;und;11;3306;"";Armoricae veteris descriptio;1455;1054
node;imprimeur_lithographe;0;23183;23183;und;12;3307;"";La prière pour tous;477;656
node;imprimeur_lithographe;0;23183;23183;und;13;3308;"";Françoise de Rimini;1024;1335
node;imprimeur_lithographe;0;23183;23183;und;14;3309;"";Le Naufrage de la Méduse;1024;1341
node;imprimeur_lithographe;0;23183;23183;und;15;3310;"";Paris à table;1024;1295
node;imprimeur_lithographe;0;23183;23183;und;16;3311;"";Spontini;415;575
node;imprimeur_lithographe;0;23183;23183;und;17;3312;"";Diplôme de libéralisme et d'indépendance;804;576
node;imprimeur_lithographe;0;23183;23183;und;18;3313;"";Baptême de S.A.R. le duc de Bordeaux;443;607
node;imprimeur_lithographe;0;23183;23183;und;19;3314;"";Le père Enfantin;493;555
node;imprimeur_lithographe;0;23183;23183;und;20;3304;"";Les assiégeants;444;609
node;imprimeur_lithographe;0;23183;23183;und;21;3315;"";Épisode de la nuit du 29 juillet;716;634
node;imprimeur_lithographe;0;23183;23183;und;22;3316;"";Fort William. Le duc de Bordeaux et ses compagnons;549;470
node;imprimeur_lithographe;0;23184;23184;und;0;3291;"";Carte des mouvements des armées...;781;566
node;imprimeur_lithographe;0;23184;23184;und;1;3293;"";Maître Favilla;1269;1054
node;imprimeur_lithographe;0;23184;23184;und;2;3294;"";Le Demi-monde;1377;1054
node;imprimeur_lithographe;0;23184;23184;und;3;3317;"";Entrée du Grand Café;809;642
node;imprimeur_lithographe;0;23184;23184;und;4;3318;"";Nef du Grand Café;809;650
node;imprimeur_lithographe;0;23189;23189;und;0;3254;"";Exemple de papier fantaisie doré  [A. N.];3026;1322
node;imprimeur_lithographe;0;23189;23189;und;1;3255;"";Exemple de papier pour confiseur  [A. N.];2946;2313
node;imprimeur_lithographe;0;23189;23189;und;2;3256;"";Exemple d'étiquette pour parfumeur   [A. N.];2333;866
node;imprimeur_lithographe;0;23189;23189;und;3;3257;"";Exemple d'étiquette pour parfumeur  [A. N.];2793;612
node;imprimeur_lithographe;0;23196;23196;und;0;3833;"";Ah, ça.. Prussien de malheur;460;672
node;imprimeur_lithographe;0;23196;23196;und;1;3834;"";Lorraine;994;1450
node;imprimeur_lithographe;0;23204;23204;und;0;3430;"";Carte publicitaire;595;383
node;imprimeur_lithographe;0;23204;23204;und;1;3836;"";Organisation du travail;1024;1425
node;imprimeur_lithographe;0;23234;23234;und;0;2746;"";La Pipe et l'Étudiant;937;1566
node;imprimeur_lithographe;0;23236;23236;und;0;4167;"";Évangile républicain;969;1566
node;imprimeur_lithographe;0;23236;23236;und;1;4333;"";Au Régent, affiche.;477;678
node;imprimeur_lithographe;0;23236;23236;und;2;4334;"";Au Prince Eugène, affiche.;472;670
